id,name,genre
3Bhgbs9kIwl8SuU0eIqN6b,The Crusaders,soul
5uOVb4hLSQVbHbVVt27tV1,Frida,other
3kvy8do7n0qVqvlNFS4yOF,Jerry Reed,classic
1zhIzONVRlTfD1VQRauHMl,Chris Cagle,country
6DIS6PRrLS3wbnZsf7vYic,WALK THE MOON,rock
2iM28IgKg89v1o7BTQAVPo,Bruce Hornsby,rock
4374DY0rBAi0pCV6F9i00Y,The Range,rock
64ZUngtVBOg6z3kKagoZhU,Joanie Sommers,other
7CCn4PFRRRZF127jtCBAUe,The Lovin' Spoonful,classic
0GRelLAVHzwasg0Ja7gJUy,The Karaoke Crew,other
2o5jDhtHVPhrJdv3cEQ99Z,Tiësto,pop
2t0kaaDtGZtmpczIAMaVTQ,Charles Wright & The Watts 103rd Street Rhythm Band,soul
1mFX1QlezK1lNPKQJkhwWb,New Edition,other
4aknOZmKFnayYvd03Avoz6,Louil Silas Jr.,other
0dCKce6tJJdHvlWnDMwzPW,Village People,pop
2E6Roj0oQnJIm2BeXwDica,Graham Nash,country
1VDurPMbOKrNU8mcMP4X1P,Jermaine Jackson,other
6kEsKkXuE4olX7m3mNLZkS,Art Garfunkel,rock
78SHxLdtysAXgywQ4vE0Oa,Bush,rock
5HRSYURV6LFFRCjAtiK0py,Joe Simon,soul
41LfjfTCcTCUdykJqNyFw8,Dae Dae,hip
0uMy5ZKVPBHauBYTTfCojq,Melba Moore,soul
55CCS64lPz88twUDVquU1u,Roger Williams,other
33QmoCkSqADuQEtMCysYLh,The Archies,pop
0Xf8oDAJYd2D0k3NLI19OV,CHIC,soul
4F84IBURUo98rz4r61KF70,The White Stripes,rock
1Zq8pfBl4ejCMrWdeAdphc,Eddie Murphy,other
5fU6lODhpw3GEGGJuaDprR,The Osmonds,pop
7xGGqA85UIWX1GoTVM4itC,The Staple Singers,soul
32r72WOqqRO1DtSznId7Lr,James Brown & The Famous Flames,soul
3QoHE4hN2waHD2jELo0x9N,Mark Saunders,other
73JBR5s2PVvUjGu6tIqjqx,Walter Murphy,other
3JMRq98LrEi2ezxixzN2Is,The Big Apple Band,other
2yaixhgm3yXxjhJAH8SZy3,Freddie Jackson,other
7x8nK0m0cP2ksQf0mjWdPS,Dierks Bentley,country
0KzlJXg6A3NVSCkRjecKnS,Larry Gatlin & The Gatlin Brothers,classic
3EOEK57CV77D4ovYVcmiyt,Dennis Lloyd,pop
1kUmREHnKDz29HgPW0iU9Y,Geoffrey Williams,other
7rftfGIYEeZ79sLb58ZBDi,GABRIELLE,soul
45iwrW9MTdauua4etsP41U,Bill Black's Combo,other
6nfYGe7IIuuP5bMY1jkJP6,Jermaine Dupri,hip
3sc7iUG1Wwpwx7bHeZolgx,Bananarama,pop
0SWtMcmZLgP04Kj5x0eCxa,Azul Azul,pop
2d3VHzlOEwXvmBdS4pzOPL,LeAnn Rimes,country
7mPcfx7PhnBh6n4HMCd61A,John Michael Montgomery,country
7bIAlWmWIBUUijORNiZzmr,McGuffey Lane,other
3Wsbuy58Ku5N0hWjTuERRa,Wade Hayes,classic
0n6sKrG0xKAf8xmdqeNGke,Los Legendarios,other
3E6xrwgnVfYCrCs0ePERDz,Wisin,other
6nVcHLIgY5pE2YCl8ubca1,Jhayco,other
46n0cAhBmsRJZiX6GSFmbf,David Essex,rock
6FbDoZnMBTdhhhLuJBOOqP,Jewel,pop
3m5hegxlB80Z2zQb1893pc,Loleatta Holloway,soul
24palKPwLQfeSNWeJo9euK,Sam & Bill,other
3r0OeTcOw37N9juMYyyw39,Junior M.A.F.I.A.,rap
7EekKnlf2HwNaLLpL9Cpgy,Matt Stell,country
1IO0GVa1xjkFMXsg66FiE9,Lumidee,hip
2sIx6SmAMw9IBySG3Uj0jf,Soul II Soul,soul
2RhMHmV21ZDcSGZ872U4ZY,Caron Wheeler,soul
24DQLSng7bKZD4GXLIaQbv,Percy Faith & His Orchestra,other
0nAYZn357xMuhaIrsW5mMC,Hugo Montenegro & His Orchestra and Chorus,other
2bA6fzP0lMAQ4kz6CF61w8,Toby Keith,classic
07lbidCU8ZwtNCUrmaO0QU,Bizarre Inc,classic
4Uv0Jg45Oq7vBXXwQNhXyf,Brick,classic
19y5MFBH7gohEdGwKM7QsP,Luther Vandross,soul
5aBxFPaaGk9204ssHUvXWN,Michael W. Smith,rock
3aTuTR5Nf6pVW3837q2ZL7,Maxi Priest,rock
4UuoJfJ9UybJft7a8E6UHX,Better Than Ezra,pop
772SIFJQiXTCfxncTK1UMn,Aaron Hall,other
1LsXqDdYVyONhrjAORENbu,Kaoma,other
10i8e4CH1K0Nf4XECvAcTd,100 Proof Aged In Soul,other
6meQXl5saAZt5MZnQcKCWF,The Gaylords,other
757aE44tKEUQEqRuT6GnEB,Roddy Ricch,rap
2hlmm7s2ICUX0LVIhVFlZQ,Gunna,hip
2mDUt0bSAdmgG3WQMhLJz9,Peter Brown,other
3aYT0KVT8R4CypWXkoV548,Noel,other
0XKOBt59crntr7HQXXO8Yz,Brooks & Dunn,country
7egNqIGRldMzifHoh8pib6,Al Martino,other
1kLU4FT0l2Bayn8Vir6jo3,Lidell Townsell,classic
0RBsn08bagbVECVD8FLbSq,M T F,other
1BUKOA8zRAhTbh3xPE6gDm,Wanya Morris,other
45rAZqRt5nUUMatQzk8qJu,Johnny Lee,classic
382aCtCMEd2Rg2DmcU9xw9,The Left Banke,pop
6x9QLdzo6eBZxJ1bHsDkjg,Sisqo,rap
64wglyu5BoOzwMXYjtAbfS,Chuck Jackson,soul
1lMaDSraU3oiNUsVWJLHdF,Jars Of Clay,rock
1z7b1Pr1rSlvWRzsW3HOrS,Russ,hip
6veh5zbFpm31XsPdjBgPER,BIA,rap
1yNOfXGQNGjAynk77wv85x,John Lee Hooker,rock
2gBjLmx6zQnFGQJCAQpRgw,Nelly,pop
2y2vaJMlqKJEAW84HUf98H,The New Colony Six,classic
4RddZ3iHvSpGV4dvATac9X,Papa Roach,rap
4EYRKWX3RvHihDHDr8TocR,The Mar-Keys,soul
4WFTfNjxQYskBioYk39r9n,Billy Joe Royal,pop
1OwarW4LEHnoep20ixRA0y,Robert Plant,rock
6yJCxee7QumYr820xdIsjo,Zac Brown Band,country
6I7tqjEzznFPrardDfvsvq,Gene McDaniels,other
26fpZeMJX2vN9xuGq70yve,The Johnny Mann Singers,other
0Ttph0pOZiPNTD3y2wUUb6,Shanice,other
1kkpNi8Ii5MhBMxmUhN5g9,The Electric Prunes,rock
7oPgCQqMMXEXrNau5vxYZP,Tracy Chapman,other
03PCdNvkF81s7xHmtkNcoz,King Floyd,soul
1dID9zgn0OV0Y8ud7Mh2tS,Dustin Lynch,country
57ALvbCBaCkNlgTOSiUPdT,Aaron Neville,other
6ZV6lGY0prbqpTD0Md8i29,Scotty McCreery,country
6IFXsrXBpwbIqtOUOiAa3p,Rick Springfield,rock
06nsZ3qSOYZ2hPVIMcr1IN,J.J. Cale,rock
4mxWe1mtYIYfP040G38yvS,Alan Jackson,country
6SFUC6ORDCIBqPssCBpeHT,Patty Loveless,country
20kRNjGAzhnBIflemL8JfY,Romeo Void,other
5DgjOwTN6o76J5Gf8MzEoL,P.M. Dawn,other
5a2EaR3hamoenG9rDuVn8j,Prince,rock
4uYwLU7k03RCQSRXGtQGg0,Orgy,rock
72OaDtakiy6yFqkt4TsiFt,Cher,pop
3jahzTuztFVegfKXChatkY,Trillville,hip
7sfl4Xt5KmfyDs2T3SVSMK,Lil Jon,hip
1XLWox9w1Yvbodui0SRhUQ,StaySolidRocky,rap
4J69yWrKwWJgjv3DKTZcGo,Big Brother & The Holding Company,rock
4NgfOZCL9Ml67xzM0xzIvC,Janis Joplin,rock
7jocoSCuCtpCxCI6IbP8ye,Digital Underground,hip
7t4XHvWfj0XtEB8SNFeALw,Tommy Roe,pop
3vNHR4OsgOsktxndG612B7,Pratt & McClain,other
5lKZWd6HiSCLfnDGrq9RAm,Leona Lewis,soul
2ziB7fzrXBoh1HUPS6sVFn,Audioslave,rock
0WZ7IgzdjPvwFdjDjjuZm7,Esther Phillips,other
6ltzsmQQbmdoHHbLZ4ZN25,Lord Huron,other
45TgXXqMDdF8BkjA83OM7z,Rod Wave,rap
3P33qFNGBVXl86yQYWspFj,Martina McBride,country
2vaRrv3i7PDOXPEue24qe5,Hot Butter,other
65y3KN9OLgjpVvJikVBHqZ,Neal Hefti & his Orchestra and Chorus,other
132XHXfIbAJi5jQKmH986p,Charlie Sexton,other
72VzFto8DYvKHocaHYNWSi,Hot Chocolate,other
68kACMx6A3D2BYiO056MeQ,Teddy Pendergrass,classic
77ZSVx5tJdeJdJsdJ3z2UX,The American Breed,other
5IDs1CK15HegSAhGEbSYXo,Billy Ocean,pop
5v8jlSmAQfrkTjAlpUfWtu,Perry Como,other
1A92IAcd7A6npCA33oGM5i,The Proclaimers,rock
1zgNpeHQe8GulzfVkYP2VK,The Trammps,soul
1sAkg8871iPVI0wPbOfIZa,Fairground Attraction,pop
2xDc4cU0Rj6YG8SrmAHIy0,Heather Headley,soul
6f34Vi3DFJap7eJMDbpzEG,Aurra,other
0kObWap02DEg9EAJ3PBxzf,Starship,rock
7rpf45DdbpweG51Acze45i,Kay Starr,other
6vz994XqqUulkf3I5W2C6a,The Megatrons,other
73KwO09942aGUnNO7bZiGa,Sherrié Austin,country
4tIQ6BeFRvYApoAyJmaeVC,Donna Fargo,classic
2ix5hK8ZoH1xIvZ1N9RFAj,"Curtis Mayfield, Jerry Butler & The Impressions",other
2zwHaEmXxX6DTv4i8ajNCM,Kris Allen,pop
7AC976RDJzL2asmZuz7qil,Yes,rock
7290H8m1Dwt8G7jm1y9CQx,Chris Isaak,other
3hteYQFiMFbJY7wS0xDymP,Gesaffelstein,other
4zI2zJvXtw3LKrv0d1Al1b,Michele Lee,other
7k4MYPtpz3fAViMuuLi9ry,Jimmy Soul,other
2B4ZHz4QDWJTXPFPgO5peE,Warren G,rap
1Oa0bMld0A3u5OTYfMzp5h,Nate Dogg,rap
3tkZ5S6yPSkEQZV6wXqHGl,Bob Fisher,other
6WUYWmJKUgwQWaPjHq5OcP,Rockell,other
2X3YB3wL4fGa6cMOzHpnkT,Collage,other
73JEBdDEFeVaOLg3y0HhBD,Natalie Merchant,other
5qUHCOUsvVKUpVrMMmztMK,Jeffrey Osborne,soul
1FqqOl9itIUpXr4jZPIVoT,The Drifters,classic
3ywBpweKQY8MosUnAuPAgc,Bonnie Pointer,other
1cjZk1xXn3YCToNg3uJpA7,Mary Wells,classic
3AQRLZ9PuTAozP28Skbq8V,The Script,rock
1FmH6MmsNdjm11V4qa9nMW,Nyasia,other
64JgVJdkSDXU6AEJUOnspK,The Sweet,other
4SWH2LMiJE6xcN2ysLFb2B,Brian Connelly,other
7FY5V3XMwlNBPitEjXowHQ,Darius Rucker,country
3k5CKYmmh2MjzAl9Xo5tpt,Central Line,other
7nkLRaWHImCvWGHdNGnhVE,Ten Years After,rock
4wLXwxDeWQ8mtUIRPxGiD6,Marc Anthony,pop
44azZyLI6j907fckDCg3qI,Nigel Olsson,rock
4BM6qze88exQPVILQpcYpj,The Standells,classic
4ElpGkeF1Mk09xTaOeUVA8,Celi Bee & The Buzzy Bunch,other
67SxctqWYOGe8lthWjTDwu,Brownsville Station,country
4BYxqVkZyFjtik7crYLg5Q,Chris Young,country
3oSJ7TBVCWMDMiYjXNiCKE,Kane Brown,country
15UsOTVnJzReFVN1VCnxy4,XXXTENTACION,rap
1RaDKTFXuy0qA8YV1h9SwC,Jimmy Dean,classic
6vdStXc79i2ITEfqoRaNCd,Denise LaSalle,other
242iqFnwNhlidVBMI9GYKp,The Verve Pipe,pop
7CG3fjmCcZHXOnxYrpgE6W,The String-A-Longs,other
4SGITJm1kRaIEoqEwv360I,Ray Smith,other
4cRKPKk2z5Lzobgz1GKcIV,Betty Wright & Peter Brown,other
6EPlBSH2RSiettczlz7ihV,Sleepy Hallow,rap
1bdytLV3FPjyhfrb6BhMej,Asia,rock
4KJ6jujcNPzOyhdNoiNftp,lovelytheband,rock
3dkbV4qihUeMsqN4vBGg93,Al Green,classic
0nCiidE5GgDrc5kWN3NZgZ,"Emerson, Lake & Palmer",rock
3MCjwjfIor5FkK3h639qkW,Rufus,classic
6mQfAAqZGBzIfrmlZCeaYT,Chaka Khan,soul
5wpS6LUdQYMoAreKITVtrH,Amazing Rhythm Aces,country
5m7wCUhYhBh7A3A3YMxrbt,Queen Latifah,hip
711MCceyCBcFnzjGY4Q7Un,AC/DC,rock
0Y0ZlznP6vzTS1qAm5dvTN,Jimmie Rodgers,country
1eNkUXHPaXyuyC8NAgzykK,Jodeci,other
3WvSAXjcGIfzVWxjeuvKbl,The Hit Beat Makers,other
3KtW4xANJkgfEnFgMxaj8h,The Olympics,other
4ZXMlDqRxoSPRule503TB3,Casey Kelly,other
1GITtYH8OGvDPYfniEDxHA,Duice,other
3QP0XPDwbvGivqDAaJ5f5G,Adam Ant,pop
21gGD9dUby5ls0belA1wqZ,H-Town,other
5rFi4jPBgt63Z1JXcLE9QX,Daddy Dewdrop,other
1eEfMU2AhEo7XnKgL7c304,Carpenters,rock
73Np75Wv2tju61Eo9Zw4IR,Idina Menzel,other
6AUl0ykLLpvTktob97x9hO,Tee Grizzley,hip
0lJlKQvuM2Sd9DPPyUXcHg,Sixpence None The Richer,pop
2jirMwr4cHJzjtx8vDX5IO,Marilyn McCoo,other
090k1Fxa70NDQvkXmQBUfW,Billy Davis Jr.,other
0tkKwWigaADLYB9HdFCjYo,The Irish Rovers,other
7slfeZO9LsJbWgpkIoXBUJ,Ricky Martin,pop
1zTUYXZHltJuaK4ONIzKDu,Pablo Flores,other
2p4FqHnazRucYQHyDCdBrJ,Simple Plan,pop
3RnBzCfr8bQeLQQMGF6IeE,Joe Public,other
0MHgLfmQdutffmvWe5XBTN,Burl Ives,other
1eClJfHLoDI4rZe5HxzBFv,INXS,rock
1CD77o9fbdyQFrHnUPUEsF,Traffic,rock
1gVvCzqQy5epTJcFNwWJ37,Jewel Akens,other
6WdeJzjJhfgKjycVo39TCC,Hôtel,other
6loBF9iQdE11WSX29fNKqY,Howard Jones,pop
0TqIPD4IS1w4e30R38B3vj,Rupert Holmes,rock
6vbY3hOaCAhC7VjucswgdS,Twista,rap
6OqQbeNe7Pi7Zi7SNTi9ko,Billy Gilman,country
2JSjCHK79gdaiPWdKiNUNp,Dionne Warwick,pop
44vREmJC0OlVZjZaGLqVEd,Morray,pop
0rXI0q8Cahq6numvPlloaq,Diana Ross & The Supremes,classic
2gOghlWpnfwGGip7S1cMuq,Bob & Earl,classic
6VuMaDnrHyPL1p4EHjYLi7,Charlie Puth,pop
1bBZcz4jP7CoPlqpCFh4gz,Johnny Horton,classic
1xtGjxE9c1YmEmFPCH6Izp,The New Power Generation,other
53XhwfbYqKCa1cC15pYq2q,Imagine Dragons,rock
5lJBrQQ88JjskJmJeVKX4F,Karyn White,other
1ZIMtrSe8sINPurERT4tRa,Karla Bonoff,rock
5QW6Fuf8rC85McLea15MaK,Ray Anthony & His Orchestra,other
3Fl1V19tmjt57oBdxXKAjJ,Blueface,rap
0iVed2Qu7dmL0pIYCj1Xw8,Jackie DeShannon,pop
6SLAMfhOi7UJI0fMztaK0m,Rainbow,rock
1L56apXminRPJqnqBN0vhe,Morris Day,other
2ubLClBEuddw29m7QRx4IL,Mel & Tim,soul
4hzW2Vlxpq0gQRA6Dbqihj,Royal Philharmonic Orchestra conducted by Louis Clark,other
1VKy7hIBFmlBnfKPgPkuLH,The Cuff Links,other
43mhFhQ4JAknA7Ik1bOZuV,Pat Benatar,rock
7ICvZfP4VHAPZ5Wdt03772,The Dixie Cups,classic
3ZotbHeyVQKxQCPDJuQ4SU,Q-Tip,hip
5sgpmIi6mJNrm3fs3swCa7,Johnny & The Hurricanes,other
2SwRWWKpFqktihz7o2rfYX,Tracie Spencer,other
4asCC4oxQcDzFXhCth2SgQ,Gary Puckett & The Union Gap,pop
7ooOn6bokl4mGV4CEaUz6A,Shakespears Sister,pop
0EYASMyi33J1ywBDgei1II,Kitty Kallen,other
271pvVqDFiREx6PqzwOX8p,Steve Lawrence,other
1ktvF9yU9iWgY0aGlKfTS4,Garnet Mimms & The Enchanters,soul
296LotOmbj7eOX7r9l46fK,Soul For Real,other
6piiChdjB4mmBVvOs7rWco,The Hollywood Stars,other
2hJPr4lk7Q8SSvCVBl9fWM,Kip Moore,country
5vngPClqofybhPERIqQMYd,George Strait,country
1zuJe6b1roixEKMOtyrEak,Tina Turner,rock
1iNNWK8bYjc5EK0waLk1J1,Flatt & Scruggs,country
2W8UTum7bU7ue6m0r14H97,The Dramatics,classic
6wPhSqRtPu1UhRCDX5yaDJ,The Pussycat Dolls,pop
7urq0VfqxEYEEiZUkebXT4,112,hip
06YQ6XwCdPUn8rAXV70gge,Republica,pop
25NQNriVT2YbSW80ILRWJa,Faith Hill,country
2dogRElUKV20C2khRHqjRc,The Manhattan Transfer,other
10n5lhNDoSMUHWLlnST1yw,Slade,rock
6Gb08eT3LlkGynDscl9vbz,The Rooftop Singers,other
2m62cc253Xvd9qYQ8d2X3d,The Alan Parsons Project,rock
2029eJThczywCgnjE33s33,2 In A Room,hip
5xO4f5QyPMYnCPRyRveBSD,El DeBarge,other
5cj0lLjcoR7YOSnhnX0Po5,Doja Cat,pop
5VfqJBmXcf6ZqXoGij5qTE,Tevin Campbell,other
2wMcQIxzH2LYHJZNxo9FcN,John Paul Young,classic
45KpBChrKYWhTlU6N57ofu,Kix,other
0WjkBDqno4HbjwNDqyMgVa,Kenny Rogers & The First Edition,rock
7ahuvq1mbb4idwG1iJbSFG,Cassadee Pope,country
5Qi4Bb7a8C0a00NZcA77L0,D12,hip
742YR9ZgF0tCO5juBfvPAU,Gwen McCrae,soul
3APma4r8eWkC8R0ZH0wIoy,Hannah Jones,other
2VIoWte1HPDbZ2WqHd2La7,The Turtles,pop
3Isy6kedDrgPYoTS1dazA9,Sean Paul,pop
1UTPBmNbXNTittyMJrNkvw,Blake Shelton,classic
2aS6jYh7ysTL1ZUsHneNgM,Berlin,pop
60df5JBRRPcnSpsIMxxwQm,Otis Redding,classic
2vDV0T8sxx2ENnKXds75e5,Booker T. & the M.G.'s,classic
2AVVj8ezW2mJ0v8u7XydiF,Saving Abel,other
2qxJFvFYMEDqd7ui6kSAcq,Zedd,pop
6WY7D3jk8zTrHtmkqqo5GI,Maren Morris,classic
4lDBihdpMlOalxy1jkUbPl,Grey,pop
635NhD8wQskmUJhO2Lidhb,Preston Epps,other
0Xi59sEw38vRvwleSAVqoo,Marty Robbins,other
5PN2aHIvLEM98XIorsPMhE,Kim Carnes,pop
3cgO5CdhEHKMxldjZlP5ix,Frankie Laine,other
1XhhO2dTs2fKyhILj0aam6,Phil Vassar,country
62sPt3fswraiEPnKQpAbdE,Bobby Brown,other
3hnOFLAUQAXJ9EZNxF7Wq9,Aqil Davidson,other
7GPNaPWw3STF8NYp39pd8G,Amii Stewart,other
0MlOPi3zIDMVrfA9R04Fe3,American Authors,rock
2lFHVcUeJ9Gq6AZiU3ZAOa,3LW,hip
3Ngh2zDBRPEriyxQDAMKd1,Matchbox Twenty,pop
5odf7hjI7hyvAw66tmxhGF,Roger Daltrey,rock
33wbkdcxtduHKY53LnI1Hf,Huey,rap
5KDIH2gF0VpelTqyQS7udb,Staind,other
5xWPOujQqd4wXyB08slZ9Z,Peter Cetera,rock
72Nhcx7prNk2ZCxhx0Y5es,Amy Grant,other
6OWapcJm9xd55ci9CYbAuT,Los Lobos,rock
0EVUivUkugMtNF09L4QBMH,Hi-Five,other
0OwaxYpG77PWKSLtj1QzG8,The Chambers Brothers,rock
4awU3JRQXIYoxabdwO92AU,Edie Brickell & New Bohemians,pop
3KQOgtRIeQVHdYFcNHKavs,Dorothy Moore,soul
762310PdDnwsDxAQxzQkfX,Depeche Mode,rock
2HBbky0Z08ZcCKVsXWbNE4,The Dave Clark Five,other
6I3M904Y9IwgDjrQ9pANiB,Kenny G,other
08DLZqQd6XDAVteF9nSEJ1,Paula Cole,pop
5YBSzuCs7WaFKNr7Bky0Uf,Olivia,other
1B8ySGDAiXTCvnJNH4HSCG,All-4-One,other
0iiY1woiw7gL0gbd1Isc17,The Hondells,pop
1qDxvNPoEt0quatnm19u9i,The Five Du-Tones,soul
2i1IdHG5w0wiSmJGoqAGlj,Minnie Riperton,classic
5nGIFgo0shDenQYSE0Sn7c,Evanescence,other
0EmeFodog0BfCgMzAIvKQp,Shakira,pop
5sUrlPAHlS9NEirDB8SEbF,Alejandro Sanz,pop
6XdNmRnf5FFzHkOMFasioL,Robert Parker,other
4pdM1TI8b1tZW3Jprzn5II,The Johnny Otis Show,other
5Zq7R5qmi58ByYyBQTlNuk,Lee Brice,country
46njgd2Rq9tZc4ZjeQMgbh,Boz Scaggs,classic
0qSX3s5pJnAlSsgsCne8Cz,Brett Eldredge,country
27T030eWyCQRmDyuvr1kxY,Scorpions,rock
3jaS8HCylkZ3YKhn5t20DU,Walter Egan,other
30nQz03BZ9JSH183zqLttV,Michael Cooper,other
7r8RF1tN2A4CiGEplkp1oP,Ginuwine,hip
3DiDSECUqqY1AuBP8qtaIa,Alicia Keys,soul
4KWTAlx2RvbpseOGMEmROg,R.E.M.,rock
5rNhVm2CnqiO5Lv4Dt2lck,Jessica Andrews,country
2BQVRw9md4UKcGUrDXABCD,Tracy Lawrence,country
6YtJeguOS8yoMkmLLnzU7q,The Angels,pop
0JDkhL4rjiPNEp92jAgJnS,Roy Orbison,classic
3uuPMhG3hFjDQwMat8Zj9b,A.B. Logic,hip
7CajNmpbOovFoOoasH2HaY,Calvin Harris,pop
5EehXjjMktLuJmbRsM7YfB,Disciples,pop
4OGuNAnRFWZOgOA2d51taz,Johnnie Taylor,soul
5eAWCfyUhZtHHtBdNk56l1,System Of A Down,rap
0a1BmEq1mZ5ufKMC2fsziR,The Tymes,soul
3AO6RTDA16mg8czQI5Y9K0,Duncan Sheik,pop
2qQeKHrQJHLLbvDAOSO874,Winger,rock
2S9W9aSAd7e5mp8WqWxN2h,Hilary Duff,pop
70BYFdaZbEKbeauJ670ysI,Shinedown,other
4KCnuZQWRl9FEwAcduZhP9,Sue Thompson,other
1sldhz8tzC100cRAdfnMht,Lobo,rock
0ZED1XzwlLHW4ZaG4lOT6m,Julia Michaels,pop
18JD8DVlD1fakDAw7E9LFC,2 Unlimited,hip
4OEVU4xeqX03Wk1H7EXiaq,The Party,other
67ZoIyKhetbA0x8LHzUXuE,Freddie North,soul
5Ph9AkswS5rY4Y0pVrYoSZ,Yvette Michele,other
02rd0anEWfMtF7iMku9uor,Reba McEntire,classic
0z5DFXmhT4ZNzWElsM7V89,Erasure,pop
4W4gYpQ2AQq7US2HZS13Qw,Blessid Union Of Souls,pop
1EtE0iSY6iFlN9L9c53ETy,Michel Legrand,other
2OJEqa0vH3epErNtguOFFp,Eddie Fontaine,other
4eAOcbAXIF4BmbN6E1QIlw,Christina Milian,pop
6hpEpmvfhm26T0Mc8x65ox,Bo Donaldson & The Heywoods,pop
21E3waRsmPlU7jZsS13rcj,Ne-Yo,pop
0nAVvgfE9yI4DwvMiYwk8a,Johnny Nash,other
5tth2a3v0sWwV1C7bApBdX,Lil' Kim,pop
7E5taE9LniGvMzEHpiOupV,The Jimmy Castor Bunch,other
694QW15WkebjcrWgQHzRYF,Everclear,rock
396Kh0m4wGUvcMUULw71yi,Zapp,soul
6Uhp7WA6sjm5ZL6Xz561de,Living Colour,rock
3niqfoc7C6lIeCNVz8iZYE,Framing Hanley,pop
3NPpFNZtSTHheNBaWC82rB,X Ambassadors,rock
2L9desEFj6VPtB3yBAxxap,George Maharis,other
2Hjj68yyUPiC0HKEOigcEp,Jesse McCartney,pop
6l3HvQ5sa6mXTsMTB19rO5,J. Cole,hip
0Wt8hmgHtXUgwsLg5NpMZv,Vanity Fare,pop
7FBcuc1gsnv6Y1nwFtNRCb,My Chemical Romance,rock
0fiWOxhsBsQQvFDtxUQWo0,Brett Young,country
2tUGlReCZRMoRgl0IS79i3,No Mercy,other
4KDyYWR7IpxZ7xrdYbKrqY,Bonnie Raitt,country
4S9EykWXhStSc15wEx8QFK,Céline Dion,pop
33OmSxFFBOPQL3AcoAFAmA,Billy Grammer,country
1By9QBFnjZAoI83BZppHlt,Billy Currington,country
2TI7qyDE0QfyOlnbtfDo7L,Dave Matthews Band,pop
4jWGfUCFeTu5e0wprRhHXR,Big Tymers,rap
1Cq0LAHFfvUTBEtMPXUidI,O.A.R.,pop
7Kkx4dACo6kFSeT9wjfVA5,Raspberries,pop
0C8ZW7ezQVs4URX5aX7Kqx,Selena Gomez,pop
7fUtt9kVZOyn9LWy0JbDRI,Agnetha Fältskog,other
6YHEMoNPbcheiWS2haGzkn,Michael Bolton,rock
2QMsj4XJ7ne2hojxt6v5eb,Riley Green,country
0TnOYISbd1XYRBk9myaseg,Pitbull,pop
44PA0rCQXikgOWbfY7Fq7m,Ying Yang Twins,hip
0uPJNqmDRzjZJZXXG6HDtt,Remy Shand,pop
3ICyfoySNDZqtBVmaBT84I,War,classic
6nKqt1nbSBEq3iUXD1Xgz8,Petula Clark,pop
0kuEP1E9k3WBEwMKwEmp9u,Willa Ford,other
35GL8Cu2GKTcHzKGi75xl5,Jennifer Hudson,pop
5pTDagkiVMJC5DJtSAdbXg,Nona Hendryx,other
0WO15UbgUyKKtn1anzZP5u,Deborah Allen,classic
0urTpYCsixqZwgNTkPJOJ4,Aaliyah,pop
1ARZrF9nU4zgdDHuBIfqMq,Webb Pierce,classic
1aRdnBeUqTNY9zdBzOrkvJ,James Darren,other
3tJoFztHeIJkJWMrx0td2f,Moneybagg Yo,hip
02da1vDJ2hWqfK7aJL6SJm,Soul Asylum,rock
4fmVPsGxjwP5ruiTEvIcOt,Desmond Dekker & The Aces,other
3lzlUccNrekC1oFPCjNIOX,The Lettermen,other
3ltFy7g6KKQPPttsdOMlq3,Jo Dee Messina,country
3F2Y683ovlWT53WKCeq0oj,Goodie Mob,hip
77kULmXAQ6vWer7IIHdGzI,Jordan Davis,country
64FApEYIhlgTZCvNmV4pj5,Godspell Ensemble,other
3QZKZBEmr54lAVI5XvmjnM,The Coasters,other
3BLqcKdqgBI3oJvVg7Odz8,The Vibrations,soul
7keGfmQR4X5w0two1xKZ7d,Kungs,pop
726MxZBpkxnnoKl6aN7mmj,Cookin' On 3 Burners,other
2BgyJtxoixkegtJX6HqT4w,Eddie Holland,other
43BqXck54700EkPfzu1yex,Rod Bernard,pop
36QJpDe2go2KgaRleHCDTp,Led Zeppelin,rock
1b1N51wmSK0ckxFAMPSSHO,The Impressions,soul
3YQKmKGau1PzlVlkL1iodx,Twenty One Pilots,rock
7yKK2YS0GfWJQ4HinUgkdi,The Experienced,other
1kCqTUSrWJEHZm2GSpRuMV,Maxine Brown,classic
2YdVmtVBpIrv0N6WiBzSqm,Atlantic Starr,other
4fsh5BPGWt8oGFUwQ6msCk,Country Joe McDonald,other
2DWQX92uew7DlsgN0yD775,Dave Mason,country
6lHL3ubAMgSasKjNqKb8HF,Mýa,hip
5g2n2H9ndqvejERtwZ1rHh,The Rascals,other
6gbGGM0E8Q1hE511psqxL0,Ray J,pop
42zQWH4QjEPz9xO4tJpgjZ,The Highwaymen,other
5fbhwqYYh4YwUoEs582mq5,The Spinners,classic
3eskO5m0H4yiF64vRySBjr,Buffalo Springfield,rock
2OFpmma3V9yxT5XXgytGns,Lone Justice,country
5l6cEOynnkfX7PS7zCMRU0,Franke & The Knockouts,rock
40enFxfEXXsEXKOt1vgx0k,Martika,pop
2SHhfs4BiDxGQ3oxqf0UHY,Roxette,pop
5aYyPjAsLj7UzANzdupwnS,Good Charlotte,rock
6sQVeggRv1AhrMzuCjhCZe,Jamie O'Neal,country
